37.4298541,-122.1694745,70.0,12.0,FALSE,,,
37.429413193471625,-122.16840684011257,70.0,4.0,FALSE,,,90.0
37.429413193471625,-122.16840684011257,50.0,5,FALSE,,,
37.43031447567451,-122.16839686954243,50.0,5,FALSE,,,
37.43030651888611,-122.16726668994673,50.0,5,FALSE,,,
37.43210908235633,-122.16724672037954,50.0,5,FALSE,,,
37.43120780069124,-122.16725670538546,50.0,5,FALSE,,,
37.431215757737334,-122.16838689852831,50.0,5,FALSE,,,
37.4330183214429,-122.16836695516798,50.0,5,FALSE,,,
37.433002395514755,-122.16610651513463,50.0,5,FALSE,,,
37.431199832840754,-122.1661265126872,50.0,5,FALSE,,,
37.431191854185904,-122.16499632043418,50.0,5,FALSE,,,
37.43299441634308,-122.16497629578555,50.0,5,FALSE,,,
37.43298642636633,-122.16384607688235,50.0,5,FALSE,,,
37.4311838647267,-122.16386612862698,50.0,5,FALSE,,,
37.43117586446315,-122.16273593726622,50.0,5,FALSE,,,
37.42937330278148,-122.16275601431867,50.0,5,FALSE,,,
37.42934119576394,-122.15823536172583,50.0,5,FALSE,,,
37.431143755365774,-122.15821517629955,50.0,5,FALSE,,,
37.431151798846564,-122.15934536586856,50.0,5,FALSE,,,
37.43025051885518,-122.15935544525942,50.0,5,FALSE,,,
37.43026657288393,-122.1616157986493,50.0,5,FALSE,,,
37.43206913376654,-122.16159569360805,50.0,5,FALSE,,,
37.43207714509389,-122.16272589806943,50.0,5,FALSE,,,
37.432978425584544,-122.16271585842561,50.0,5,FALSE,,,
37.43294631440724,-122.15819498907548,50.0,5,FALSE,,,
37.43204503495656,-122.15820508291223,50.0,5,FALSE,,,
37.43206111163453,-122.16046548959433,50.0,5,FALSE,,,
37.43115983152307,-122.16047555588638,50.0,5,FALSE,,,
37.431167853395266,-122.16160574635249,50.0,5,FALSE,,,
37.4311838647267,-122.16386612862698,50.0,5,FALSE,,,
37.42938130252683,-122.16388617858588,50.0,5,FALSE,,,
37.429389291468524,-122.16501634329947,50.0,5,FALSE,,,
37.43029057289724,-122.16500633208973,50.0,5,FALSE,,,
37.43029855129369,-122.16613651079562,50.0,5,FALSE,,,
37.42849598777941,-122.1661565056769,50.0,5,FALSE,,,
37.42848002121681,-122.16389620289574,50.0,5,FALSE,,,
37.427578739766716,-122.16390622675924,50.0,5,FALSE,,,
37.42758672819094,-122.16503636438165,50.0,5,FALSE,,,
37.42668544634206,-122.16504637425408,50.0,5,FALSE,,,
37.42667745817658,-122.16391625017637,50.0,5,FALSE,,,
37.424874894576156,-122.16393629567169,50.0,5,FALSE,,,
37.42488288222418,-122.16506639266183,50.0,5,FALSE,,,
37.425784164353146,-122.16505638368082,50.0,5,FALSE,,,
37.42580010775987,-122.16731660608457,50.0,5,FALSE,,,
37.42760267263048,-122.16729664096307,50.0,5,FALSE,,,
37.42759470581219,-122.1661665024498,50.0,5,FALSE,,,
37.42489085907031,-122.16619649009766,50.0,5,FALSE,,,
37.42490678035679,-122.16845668630394,50.0,5,FALSE,,,
37.42851191112872,-122.1684168102387,50.0,5,FALSE,,,
37.428503954855735,-122.16728665773552,50.0,5,FALSE,,,
37.429405236940944,-122.16727667406343,50.0,5,FALSE,,,
37.429413193471625,-122.16840684011257,50.0,5.0,FALSE,,,
37.429413193471625,-122.16840684011257,70.0,12.0,FALSE,,,0.0
37.4298541,-122.1694745,70.0,4.0,FALSE,,,
37.4298541,-122.1694745,30,4.0,FALSE,,,
